agent_id,episode_id,training_step,success,end_reason,mean_goal_velocity,goal_velocity_variance,goal_velocity_acceleration_variance,goal_velocity_jerk,rotation_variance,action_entropy,repeated_action_ratio,policy_smoothness,control_samples,mean_angular_speed
Agent,194,826426,1,goal,0.2106,3.9922,0.2512,0.0515,0.0000,1.7301,0.8556,2.5368,1891.0000,0.0000
Agent,195,828189,1,goal,0.2879,14.2862,0.5141,0.0885,0.0000,1.7762,0.8576,2.5400,1763.0000,0.0000
Agent,196,830499,1,goal,0.2478,1.9698,0.1521,0.0368,0.0000,1.7372,0.8580,2.4740,2310.0000,0.0000
Agent,197,835499,0,timeout,-0.1156,8.4774,0.3970,0.0907,0.0000,1.7182,0.8578,2.4493,5000.0000,0.0000
Agent,198,840499,0,timeout,-0.1037,1.6014,0.0344,0.0065,0.0000,1.7825,0.8582,2.3997,5000.0000,0.0000
Agent,199,845499,0,timeout,-0.0909,1.4988,0.1283,0.0155,0.0000,1.7520,0.8592,2.5363,5000.0000,0.0000
Agent,200,850499,0,timeout,-0.0743,0.6110,0.0285,0.0080,0.0000,1.7833,0.8546,2.6226,5000.0000,0.0000
Agent,201,850857,1,goal,0.2789,6.2161,0.6053,0.1855,0.0000,1.6730,0.8520,2.4038,358.0000,0.0000
Agent,202,855857,0,timeout,-0.0921,1.6874,0.0732,0.0206,0.0000,1.7542,0.8536,2.4884,5000.0000,0.0000
Agent,203,860857,0,timeout,-0.1688,1.5515,0.0820,0.0275,0.0000,1.7336,0.8632,2.5461,5000.0000,0.0000
Agent,204,861178,1,goal,-0.4549,19.5244,0.8606,0.2449,0.0000,1.5256,0.8816,1.8649,321.0000,0.0000
Agent,205,865470,1,goal,-0.0188,3.5567,0.1846,0.0419,0.0000,1.7098,0.8644,2.5456,4292.0000,0.0000
Agent,206,866149,1,goal,-0.0528,0.9223,0.1279,0.0267,0.0000,1.6704,0.8557,2.4433,679.0000,0.0000
Agent,207,867274,1,goal,-0.1060,7.9752,0.3603,0.1059,0.0000,1.6383,0.8676,2.7365,1125.0000,0.0000
Agent,208,867876,1,goal,-0.2461,32.7186,2.4325,0.3081,0.0000,1.6178,0.8721,2.6184,602.0000,0.0000
Agent,209,872876,0,timeout,-0.1567,2.7093,0.1055,0.0174,0.0000,1.7269,0.8564,2.6709,5000.0000,0.0000
Agent,210,874478,1,goal,-0.0438,5.6311,0.3700,0.0800,0.0000,1.7412,0.8539,2.6910,1602.0000,0.0000
Agent,211,879478,0,timeout,-0.0652,2.6923,0.1276,0.0258,0.0000,1.7083,0.8616,2.6151,5000.0000,0.0000
Agent,212,880271,1,goal,-0.0194,4.7068,0.3113,0.0628,0.0000,1.6641,0.8600,2.4818,793.0000,0.0000
Agent,213,881654,1,goal,0.3097,24.0149,1.3151,0.2255,0.0000,1.6547,0.8727,2.5371,1383.0000,0.0000
Agent,214,886654,0,timeout,-0.1375,2.2951,0.0379,0.0077,0.0000,1.7550,0.8530,2.5327,5000.0000,0.0000
Agent,215,889550,1,goal,0.0660,6.8301,0.4886,0.0857,0.0000,1.7118,0.8570,2.5254,2896.0000,0.0000
Agent,216,891115,1,goal,-0.0341,24.4978,0.7210,0.1165,0.0000,1.6265,0.8607,2.6037,1565.0000,0.0000
Agent,217,893106,1,goal,-0.0089,8.0483,0.4371,0.0883,0.0000,1.7085,0.8569,2.5669,1991.0000,0.0000
Agent,218,893451,1,goal,1.1536,48.9958,1.8653,0.2957,0.0000,1.4759,0.8696,2.3864,345.0000,0.0000
Agent,219,894494,1,goal,0.4032,5.1644,0.4256,0.0489,0.0000,1.6238,0.8677,2.5182,1043.0000,0.0000
Agent,220,899494,0,timeout,-0.0924,1.9385,0.2380,0.0327,0.0000,1.7155,0.8532,2.5689,5000.0000,0.0000
Agent,221,900631,1,goal,0.1724,7.4852,0.3066,0.0666,0.0000,1.7385,0.8452,2.5886,1137.0000,0.0000
Agent,222,900904,1,goal,1.1059,16.1267,1.4533,0.1493,0.0000,1.7532,0.8645,2.5833,273.0000,0.0000
Agent,223,902307,1,goal,0.1192,1.0321,0.1622,0.0479,0.0000,1.7237,0.8567,2.6050,1403.0000,0.0000
Agent,224,902413,1,goal,3.1574,26.0629,3.6634,0.5597,0.0000,1.6823,0.8679,2.8462,106.0000,0.0000
Agent,225,907413,0,timeout,-0.0914,2.0078,0.1556,0.0157,0.0000,1.6758,0.8584,2.4328,5000.0000,0.0000
Agent,226,912413,0,timeout,-0.0421,0.2252,0.0248,0.0072,0.0000,1.6689,0.8646,2.4985,5000.0000,0.0000
Agent,227,913248,1,goal,0.1720,24.4690,0.5525,0.1079,0.0000,1.5072,0.8814,2.3673,835.0000,0.0000
Agent,228,916538,1,goal,0.0416,5.3420,0.1786,0.0434,0.0000,1.6268,0.8608,2.3611,3290.0000,0.0000
Agent,229,917199,1,goal,0.1017,1.4387,0.3465,0.0638,0.0000,1.7358,0.8654,2.6250,661.0000,0.0000
Agent,230,917552,1,goal,0.7595,10.2392,0.2629,0.1110,0.0000,1.5188,0.8697,2.6000,353.0000,0.0000
Agent,231,922552,0,timeout,-0.1083,1.3971,0.0918,0.0166,0.0000,1.6545,0.8550,2.5262,5000.0000,0.0000
Agent,232,923053,1,goal,0.5116,9.0129,0.4392,0.0610,0.0000,1.6891,0.8623,2.4853,501.0000,0.0000
Agent,233,924957,1,goal,0.1398,5.0578,0.4707,0.0996,0.0000,1.6552,0.8666,2.3755,1904.0000,0.0000
Agent,234,929421,1,goal,0.0464,6.6326,0.2585,0.0429,0.0000,1.6583,0.8613,2.4709,4464.0000,0.0000
Agent,235,934421,0,timeout,-0.0821,0.6437,0.0524,0.0173,0.0000,1.7029,0.8574,2.5857,5000.0000,0.0000
Agent,236,934967,1,goal,0.2328,20.3169,1.1148,0.2029,0.0000,1.5622,0.8718,2.5797,546.0000,0.0000
Agent,237,939967,0,timeout,-0.1625,2.3906,0.1366,0.0183,0.0000,1.6877,0.8628,2.4657,5000.0000,0.0000
Agent,238,944967,0,timeout,-0.1392,2.2054,0.0442,0.0067,0.0000,1.6769,0.8618,2.4478,5000.0000,0.0000
Agent,239,949967,0,timeout,-0.1252,1.4807,0.0699,0.0200,0.0000,1.7202,0.8568,2.4993,5000.0000,0.0000
Agent,240,951572,1,goal,0.3645,8.0536,0.3129,0.0298,0.0000,1.6855,0.8598,2.5491,1605.0000,0.0000
Agent,241,952257,1,goal,-0.2508,18.3792,0.7851,0.1900,0.0000,1.6456,0.8599,2.2842,685.0000,0.0000
Agent,242,953081,1,goal,0.1735,3.8898,0.7538,0.0624,0.0000,1.7659,0.8556,2.5169,824.0000,0.0000
Agent,243,958081,0,timeout,-0.1139,1.8908,0.0948,0.0121,0.0000,1.6565,0.8642,2.4056,5000.0000,0.0000
Agent,244,963081,0,timeout,-0.0087,0.7709,0.0951,0.0173,0.0000,1.6863,0.8628,2.5241,5000.0000,0.0000
Agent,245,964311,1,goal,0.1381,4.5384,0.3811,0.0719,0.0000,1.6619,0.8618,2.4438,1230.0000,0.0000
Agent,246,965325,1,goal,0.5556,9.7760,0.4544,0.0495,0.0000,1.6997,0.8619,2.4245,1014.0000,0.0000
Agent,247,966688,1,goal,0.1846,11.0039,0.4593,0.1042,0.0000,1.7308,0.8503,2.4236,1363.0000,0.0000
Agent,248,967752,1,goal,0.1461,2.1101,0.2757,0.0383,0.0000,1.6965,0.8618,2.5274,1064.0000,0.0000
Agent,249,969561,1,goal,0.0941,10.7345,0.5489,0.0848,0.0000,1.6595,0.8690,2.5932,1809.0000,0.0000
Agent,250,970438,1,goal,-0.0413,30.4492,1.1208,0.2719,0.0000,1.5984,0.8575,2.4435,877.0000,0.0000
Agent,251,975438,0,timeout,-0.1005,11.4233,0.5579,0.1047,0.0000,1.6461,0.8572,2.4516,5000.0000,0.0000
Agent,252,975737,1,goal,0.3325,4.9996,1.0320,0.1263,0.0000,1.6930,0.8428,2.7609,299.0000,0.0000
Agent,253,977474,1,goal,0.1206,2.1286,0.2497,0.0256,0.0000,1.7473,0.8561,2.5743,1737.0000,0.0000
Agent,254,982474,0,timeout,-0.1368,1.1392,0.0846,0.0232,0.0000,1.7080,0.8574,2.5351,5000.0000,0.0000
Agent,255,982833,1,goal,-0.0089,5.2962,0.5543,0.0794,0.0000,1.5224,0.8747,2.2727,359.0000,0.0000
Agent,256,983835,1,goal,0.3628,18.9861,1.2552,0.1787,0.0000,1.7288,0.8543,2.7793,1002.0000,0.0000
Agent,257,984112,1,goal,0.0823,41.2680,1.5867,0.2096,0.0000,1.5206,0.8736,2.7941,277.0000,0.0000
Agent,258,984816,1,goal,0.1126,19.6884,0.6093,0.1697,0.0000,1.7443,0.8466,2.4953,704.0000,0.0000
Agent,259,988035,1,goal,0.0067,1.1039,0.1192,0.0175,0.0000,1.6098,0.8630,2.5750,3219.0000,0.0000
Agent,260,988313,1,goal,0.7428,12.0300,1.0631,0.1274,0.0000,1.6708,0.8381,2.5682,278.0000,0.0000
Agent,261,988366,1,goal,0.9840,15.6282,2.0081,0.4211,0.0000,0.8885,0.9245,2.3333,53.0000,0.0000
Agent,262,993366,0,timeout,-0.0890,2.7697,0.1236,0.0330,0.0000,1.6989,0.8566,2.5335,5000.0000,0.0000
Agent,263,993992,1,goal,0.5054,7.7296,0.8198,0.0890,0.0000,1.6171,0.8706,2.8625,626.0000,0.0000
Agent,264,994240,1,goal,1.2099,18.4331,0.4560,0.1195,0.0000,1.5109,0.8992,2.2917,248.0000,0.0000
Agent,265,996616,1,goal,0.0407,5.1160,0.3281,0.0777,0.0000,1.6190,0.8657,2.5755,2376.0000,0.0000
Agent,266,996921,1,goal,0.3814,21.6294,1.0278,0.1802,0.0000,1.5486,0.8852,2.1471,305.0000,0.0000
Agent,267,997579,1,goal,0.0125,10.4171,0.4769,0.1135,0.0000,1.6414,0.8571,2.4839,658.0000,0.0000
Agent,268,998604,1,goal,0.2326,2.1678,0.0502,0.0159,0.0000,1.5737,0.8702,2.6439,1025.0000,0.0000
Agent,269,1000985,1,goal,0.1506,6.8645,0.4777,0.0710,0.0000,1.6655,0.8576,2.5710,2381.0000,0.0000
Agent,270,1001447,1,goal,-0.0371,1.3766,0.0831,0.0333,0.0000,1.6674,0.8550,2.6061,462.0000,0.0000
Agent,271,1003155,1,goal,-0.1179,12.5140,0.4600,0.0849,0.0000,1.6454,0.8566,2.6762,1708.0000,0.0000
Agent,272,1008155,0,timeout,-0.1013,1.6236,0.1057,0.0312,0.0000,1.6943,0.8590,2.5810,5000.0000,0.0000
Agent,273,1011316,1,goal,0.0103,0.5446,0.1098,0.0200,0.0000,1.7051,0.8633,2.6450,3161.0000,0.0000
Agent,274,1011758,1,goal,0.5955,8.0335,0.4805,0.0676,0.0000,1.5434,0.8778,2.6226,442.0000,0.0000
Agent,275,1015305,1,goal,0.0324,3.3673,0.2844,0.0713,0.0000,1.6819,0.8585,2.5948,3547.0000,0.0000
Agent,276,1019278,1,goal,0.0500,7.6060,0.4823,0.0782,0.0000,1.6365,0.8628,2.5790,3973.0000,0.0000
Agent,277,1024278,0,timeout,-0.1185,1.2457,0.1414,0.0305,0.0000,1.6988,0.8578,2.4493,5000.0000,0.0000
Agent,278,1024883,1,goal,0.1043,3.3270,0.5898,0.1148,0.0000,1.6568,0.8711,2.3896,605.0000,0.0000
Agent,279,1024927,1,goal,4.7836,86.0720,12.8457,1.1363,0.0000,0.4382,0.9545,1.0000,44.0000,0.0000
Agent,280,1025443,1,goal,-0.0628,0.6079,0.0655,0.0224,0.0000,1.6004,0.8585,2.7361,516.0000,0.0000
Agent,281,1025482,1,goal,3.5074,22.4987,5.8097,0.8018,0.0000,1.3298,0.8462,1.8000,39.0000,0.0000
Agent,282,1026262,1,goal,0.2018,3.0122,0.2155,0.0351,0.0000,1.7840,0.8449,2.5750,780.0000,0.0000
Agent,283,1031262,0,timeout,-0.1771,2.8466,0.0878,0.0145,0.0000,1.6951,0.8584,2.5106,5000.0000,0.0000
Agent,284,1032418,1,goal,0.0490,0.4715,0.1569,0.0245,0.0000,1.7046,0.8503,2.6105,1156.0000,0.0000
Agent,285,1032470,1,goal,0.2855,28.7614,2.7352,0.4512,0.0000,0.4756,0.9423,1.5000,52.0000,0.0000
Agent,286,1033225,1,goal,-0.3031,20.1111,0.5450,0.1376,0.0000,1.6556,0.8728,2.3684,755.0000,0.0000
Agent,287,1033376,1,goal,-0.4912,9.0889,0.6331,0.1912,0.0000,1.5800,0.8543,3.1429,151.0000,0.0000
Agent,288,1034856,1,goal,0.0847,22.0231,0.9309,0.1443,0.0000,1.6524,0.8703,2.5497,1480.0000,0.0000
Agent,289,1035079,1,goal,0.4609,10.0579,0.2755,0.0734,0.0000,1.2574,0.9058,3.0500,223.0000,0.0000
Agent,290,1035979,1,goal,0.3858,9.3036,0.5936,0.0531,0.0000,1.6728,0.8556,2.5969,900.0000,0.0000
Agent,291,1037323,1,goal,0.0382,17.4619,0.9682,0.1578,0.0000,1.6813,0.8586,2.5450,1344.0000,0.0000
Agent,292,1038652,1,goal,0.2483,3.8392,0.1613,0.0223,0.0000,1.7418,0.8578,2.6064,1329.0000,0.0000
Agent,293,1039157,1,goal,0.1354,2.8551,0.4053,0.1403,0.0000,1.6396,0.8653,2.4925,505.0000,0.0000
Agent,294,1040817,1,goal,-0.1817,15.1581,0.7113,0.1246,0.0000,1.6937,0.8675,2.4018,1660.0000,0.0000
Agent,295,1041934,1,goal,0.3026,18.2482,1.1696,0.2544,0.0000,1.5657,0.8702,2.3819,1117.0000,0.0000
Agent,296,1043237,1,goal,0.3221,12.3535,0.7404,0.1568,0.0000,1.5542,0.8626,2.5112,1303.0000,0.0000
Agent,297,1045791,1,goal,0.1702,7.6390,0.3614,0.0663,0.0000,1.6742,0.8665,2.5971,2554.0000,0.0000
Agent,298,1050791,0,timeout,-0.0240,0.0743,0.0048,0.0031,0.0000,1.7746,0.8494,2.5439,5000.0000,0.0000
Agent,299,1051065,1,goal,0.4578,16.0344,0.4242,0.1781,0.0000,1.5781,0.8504,2.2750,274.0000,0.0000
Agent,300,1052093,1,goal,0.2359,20.5137,0.9178,0.2318,0.0000,1.5886,0.8735,2.4884,1028.0000,0.0000
Agent,301,1054235,1,goal,0.0863,4.7307,0.2986,0.0656,0.0000,1.7160,0.8581,2.5446,2142.0000,0.0000
Agent,302,1054834,1,goal,0.2774,8.0352,0.6552,0.1224,0.0000,1.6472,0.8648,2.5875,599.0000,0.0000
Agent,303,1057561,1,goal,0.0225,5.2104,0.1103,0.0293,0.0000,1.6949,0.8577,2.3979,2727.0000,0.0000
Agent,304,1062561,0,timeout,-0.1373,1.7515,0.0803,0.0207,0.0000,1.7090,0.8580,2.5515,5000.0000,0.0000
Agent,305,1062746,1,goal,1.4130,19.9013,1.6994,0.1958,0.0000,1.4540,0.8595,2.2800,185.0000,0.0000
Agent,306,1063736,1,goal,0.0128,0.2583,0.0918,0.0198,0.0000,1.6992,0.8566,2.4043,990.0000,0.0000
Agent,307,1064436,1,goal,0.2835,6.7814,0.3238,0.1093,0.0000,1.5705,0.8629,2.4105,700.0000,0.0000
Agent,308,1069436,0,timeout,-0.0914,1.2334,0.1805,0.0263,0.0000,1.7159,0.8580,2.5374,5000.0000,0.0000
Agent,309,1074436,0,timeout,-0.1165,4.8718,0.3379,0.0548,0.0000,1.7006,0.8594,2.4131,5000.0000,0.0000
Agent,310,1075290,1,goal,0.0838,4.6325,0.6776,0.1224,0.0000,1.6272,0.8759,2.4476,854.0000,0.0000
Agent,311,1076036,1,goal,0.8506,11.5021,0.3479,0.0596,0.0000,1.6718,0.8472,2.4071,746.0000,0.0000
Agent,312,1076787,1,goal,0.4092,26.6361,0.9357,0.2112,0.0000,1.5177,0.8708,2.4479,751.0000,0.0000
Agent,313,1077452,1,goal,0.6926,14.1363,0.5729,0.0604,0.0000,1.7015,0.8556,2.5158,665.0000,0.0000
Agent,314,1077798,1,goal,0.7524,13.3790,1.3103,0.1260,0.0000,1.4819,0.8555,2.7143,346.0000,0.0000
Agent,315,1082798,0,timeout,-0.1175,1.7246,0.1850,0.0327,0.0000,1.7073,0.8546,2.5275,5000.0000,0.0000
Agent,316,1083978,1,goal,0.4407,8.0864,0.5613,0.1309,0.0000,1.5471,0.8746,2.3469,1180.0000,0.0000
Agent,317,1084243,1,goal,0.3161,3.7859,0.4597,0.1149,0.0000,1.3125,0.8755,2.0313,265.0000,0.0000
Agent,318,1089243,0,timeout,-0.0963,1.5188,0.1186,0.0221,0.0000,1.6845,0.8596,2.3780,5000.0000,0.0000
Agent,319,1094243,0,timeout,-0.0918,0.9443,0.0791,0.0186,0.0000,1.6253,0.8662,2.3608,5000.0000,0.0000
Agent,320,1094463,1,goal,0.5600,7.7032,0.4120,0.1744,0.0000,1.5930,0.8364,2.2000,220.0000,0.0000
Agent,321,1094679,1,goal,0.7949,10.6714,0.9496,0.1404,0.0000,1.2479,0.8935,2.2273,216.0000,0.0000
Agent,322,1096656,1,goal,0.3001,10.7575,0.2955,0.0401,0.0000,1.7043,0.8599,2.4964,1977.0000,0.0000
Agent,323,1096889,1,goal,0.8913,9.4620,0.3877,0.0817,0.0000,1.5555,0.8584,2.8438,233.0000,0.0000
Agent,324,1097900,1,goal,-0.1220,1.1343,0.0218,0.0088,0.0000,1.6802,0.8665,2.4179,1011.0000,0.0000
Agent,325,1099854,1,goal,0.1874,16.9871,0.2375,0.0367,0.0000,1.6803,0.8659,2.3870,1954.0000,0.0000
Agent,326,1100056,1,goal,1.1999,18.7442,1.8647,0.1995,0.0000,1.3837,0.8713,2.3600,202.0000,0.0000
Agent,327,1100258,1,goal,-0.0953,5.2175,0.9605,0.1503,0.0000,1.3747,0.8960,2.7500,202.0000,0.0000
Agent,328,1103499,1,goal,-0.0528,7.2922,0.2404,0.0620,0.0000,1.5888,0.8679,2.4941,3241.0000,0.0000
Agent,329,1103758,1,goal,-0.1846,1.4134,0.2800,0.0936,0.0000,1.5141,0.8533,2.2703,259.0000,0.0000
Agent,330,1105550,1,goal,-0.0759,13.8795,0.3913,0.1126,0.0000,1.5975,0.8599,2.3800,1792.0000,0.0000
Agent,331,1110550,0,timeout,-0.1441,2.1113,0.1197,0.0193,0.0000,1.5983,0.8670,2.3825,5000.0000,0.0000
Agent,332,1115550,0,timeout,-0.1890,2.8515,0.2333,0.0285,0.0000,1.6371,0.8512,2.5034,5000.0000,0.0000
Agent,333,1115774,1,goal,0.8119,12.7761,1.6032,0.1774,0.0000,1.6017,0.8750,2.5556,224.0000,0.0000
Agent,334,1116257,1,goal,0.3853,5.1288,0.2318,0.0974,0.0000,1.6729,0.8530,2.6143,483.0000,0.0000
Agent,335,1121257,0,timeout,-0.1379,2.1862,0.3034,0.0434,0.0000,1.6350,0.8516,2.4710,5000.0000,0.0000
Agent,336,1123944,1,goal,0.0383,4.5597,0.3400,0.0669,0.0000,1.6187,0.8668,2.4762,2687.0000,0.0000
Agent,337,1124425,1,goal,0.1433,34.7215,2.0791,0.3838,0.0000,1.4122,0.8732,2.3500,481.0000,0.0000
Agent,338,1129425,0,timeout,-0.0845,1.4686,0.2453,0.0290,0.0000,1.6843,0.8536,2.4542,5000.0000,0.0000
Agent,339,1129592,1,goal,1.3127,18.4323,2.1846,0.2351,0.0000,1.6964,0.8563,2.9565,167.0000,0.0000
Agent,340,1129801,1,goal,2.5862,34.8517,1.2269,0.1541,0.0000,1.4473,0.8660,2.7037,209.0000,0.0000
Agent,341,1134801,0,timeout,-0.1563,2.5159,0.0831,0.0173,0.0000,1.6887,0.8614,2.4697,5000.0000,0.0000
Agent,342,1134846,1,goal,1.4269,18.5496,5.3362,0.7784,0.0000,0.8228,0.8889,2.2500,45.0000,0.0000
Agent,343,1137127,1,goal,0.2143,16.0361,0.5773,0.1028,0.0000,1.6307,0.8580,2.5170,2281.0000,0.0000
Agent,344,1137480,1,goal,0.0100,28.4777,0.8466,0.1927,0.0000,1.4740,0.8782,2.6905,353.0000,0.0000
Agent,345,1138265,1,goal,-0.2379,24.0799,0.6288,0.1334,0.0000,1.6070,0.8675,2.8252,785.0000,0.0000
Agent,346,1138610,1,goal,0.6596,51.4006,2.2187,0.3969,0.0000,1.3114,0.8725,2.4651,345.0000,0.0000
Agent,347,1140199,1,goal,-0.0406,10.6661,0.2256,0.0999,0.0000,1.5209,0.8779,2.4663,1589.0000,0.0000
Agent,348,1141768,1,goal,0.1898,8.1021,0.4068,0.0650,0.0000,1.6074,0.8687,2.4244,1569.0000,0.0000
Agent,349,1142743,1,goal,0.2065,25.3833,0.7811,0.1354,0.0000,1.5619,0.8646,2.3130,975.0000,0.0000
Agent,350,1143131,1,goal,0.6335,68.8477,1.0541,0.1932,0.0000,1.3996,0.8995,2.6053,388.0000,0.0000
Agent,351,1143729,1,goal,0.4574,25.2720,0.9940,0.1884,0.0000,1.5266,0.8696,2.4286,598.0000,0.0000
Agent,352,1148729,0,timeout,-0.1245,1.5306,0.1352,0.0289,0.0000,1.6296,0.8534,2.5779,5000.0000,0.0000
Agent,353,1148846,1,goal,0.6486,4.0444,0.7991,0.1775,0.0000,1.3876,0.8803,2.3846,117.0000,0.0000
Agent,354,1150634,1,goal,-0.0148,12.1728,0.9768,0.1590,0.0000,1.6053,0.8753,2.5450,1788.0000,0.0000
Agent,355,1150719,1,goal,1.1167,4.6441,0.1222,0.0556,0.0000,1.4189,0.8588,1.7273,85.0000,0.0000
Agent,356,1150900,1,goal,1.1222,16.8283,1.9323,0.2163,0.0000,1.4535,0.8729,2.5455,181.0000,0.0000
Agent,357,1155900,0,timeout,-0.0702,0.7636,0.0903,0.0239,0.0000,1.6232,0.8648,2.4563,5000.0000,0.0000
Agent,358,1156505,1,goal,0.7778,15.4898,0.6950,0.0690,0.0000,1.5466,0.8661,2.3750,605.0000,0.0000
Agent,359,1158171,1,goal,-0.0027,16.6767,0.5279,0.1085,0.0000,1.5238,0.8806,2.4242,1666.0000,0.0000
Agent,360,1158771,1,goal,0.0510,0.5128,0.0305,0.0173,0.0000,1.6243,0.8600,2.3253,600.0000,0.0000
Agent,361,1160031,1,goal,-0.0521,0.5505,0.0210,0.0056,0.0000,1.5291,0.8754,2.5833,1260.0000,0.0000
Agent,362,1161183,1,goal,0.2109,19.4434,0.7682,0.1441,0.0000,1.6282,0.8663,2.4248,1152.0000,0.0000
Agent,363,1166183,0,timeout,-0.1749,2.2676,0.0946,0.0194,0.0000,1.5597,0.8656,2.3905,5000.0000,0.0000
Agent,364,1166296,1,goal,0.9682,10.1576,1.0872,0.2112,0.0000,1.6359,0.8761,2.8462,113.0000,0.0000
Agent,365,1166365,1,goal,3.7712,45.3054,4.0947,0.5014,0.0000,1.2700,0.8406,2.5000,69.0000,0.0000
Agent,366,1168163,1,goal,0.1793,7.5225,0.3362,0.0568,0.0000,1.6302,0.8654,2.5975,1798.0000,0.0000
Agent,367,1169359,1,goal,-0.0116,5.3969,0.2624,0.0900,0.0000,1.6042,0.8612,2.4606,1196.0000,0.0000
Agent,368,1170287,1,goal,0.1654,2.1138,0.2164,0.0331,0.0000,1.6608,0.8578,2.6260,928.0000,0.0000
Agent,369,1175287,0,timeout,-0.1077,2.1937,0.1579,0.0195,0.0000,1.6157,0.8626,2.4679,5000.0000,0.0000
Agent,370,1178187,1,goal,0.0339,5.7514,0.1548,0.0443,0.0000,1.6217,0.8576,2.5121,2900.0000,0.0000
Agent,371,1178734,1,goal,0.5854,55.7045,1.2347,0.2150,0.0000,1.4046,0.8757,2.5224,547.0000,0.0000
Agent,372,1178775,1,goal,6.8662,111.2072,11.9520,1.1133,0.0000,0.7664,0.8780,1.7500,41.0000,0.0000
Agent,373,1179291,1,goal,0.2689,27.0858,0.7191,0.1542,0.0000,1.4537,0.8798,2.6393,516.0000,0.0000
Agent,374,1184291,0,timeout,-0.0671,1.2678,0.1052,0.0146,0.0000,1.5774,0.8618,2.3826,5000.0000,0.0000
Agent,375,1185808,1,goal,0.0225,5.8337,0.1704,0.0469,0.0000,1.6993,0.8642,2.3756,1517.0000,0.0000
Agent,376,1185845,1,goal,0.7500,4.4804,1.9445,0.4938,0.0000,1.4183,0.8378,3.0000,37.0000,0.0000
Agent,377,1190845,0,timeout,-0.1731,3.6106,0.0816,0.0167,0.0000,1.6011,0.8628,2.4730,5000.0000,0.0000
Agent,378,1195845,0,timeout,-0.0439,0.5436,0.0401,0.0072,0.0000,1.5781,0.8626,2.4446,5000.0000,0.0000
Agent,379,1195893,1,goal,1.0819,4.0759,0.8326,0.3936,0.0000,1.0203,0.8542,2.0000,48.0000,0.0000
Agent,1,3656,1,goal,0.0360,0.2421,0.0122,0.0047,0.0000,1.9404,0.8280,2.5669,3656.0000,0.0000
Agent,2,5933,1,goal,0.0893,0.5087,0.0708,0.0180,0.0000,1.9379,0.8318,2.7173,2277.0000,0.0000
Agent,3,10933,0,timeout,0.0075,0.0744,0.0143,0.0049,0.0000,1.9422,0.8268,2.6312,5000.0000,0.0000
Agent,4,15933,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.9314,0.8318,2.5262,5000.0000,0.0000
Agent,5,20933,0,timeout,-0.0477,0.4251,0.0273,0.0064,0.0000,1.9320,0.8300,2.5477,5000.0000,0.0000
Agent,6,25933,0,timeout,0.0003,0.0001,0.0000,0.0001,0.0000,1.9269,0.8326,2.4581,5000.0000,0.0000
Agent,7,30933,0,timeout,-0.1104,1.2070,0.0659,0.0138,0.0000,1.9113,0.8322,2.5060,5000.0000,0.0000
Agent,8,35933,0,timeout,-0.0075,0.0104,0.0006,0.0010,0.0000,1.9191,0.8298,2.6165,5000.0000,0.0000
Agent,9,40933,0,timeout,-0.0156,0.0580,0.0024,0.0014,0.0000,1.9050,0.8288,2.4480,5000.0000,0.0000
Agent,10,45933,0,timeout,-0.0057,0.0197,0.0049,0.0022,0.0000,1.8953,0.8312,2.4674,5000.0000,0.0000
Agent,11,50101,1,goal,0.0095,0.1948,0.0418,0.0088,0.0000,1.8967,0.8282,2.4210,4168.0000,0.0000
Agent,12,55101,0,timeout,0.0007,0.0003,0.0000,0.0002,0.0000,1.9008,0.8332,2.3974,5000.0000,0.0000
Agent,1,5000,0,timeout,0.0215,0.2731,0.0234,0.0086,0.0000,1.9419,0.8322,2.6098,5000.0000,0.0000
Agent,2,10000,0,timeout,0.0003,0.0001,0.0000,0.0001,0.0000,1.9438,0.8284,2.7153,5000.0000,0.0000
Agent,3,15000,0,timeout,-0.0885,0.9389,0.1320,0.0256,0.0000,1.9423,0.8296,2.7650,5000.0000,0.0000
Agent,4,20000,0,timeout,-0.0060,0.1211,0.0171,0.0054,0.0000,1.9350,0.8268,2.7457,5000.0000,0.0000
Agent,5,25000,0,timeout,0.0156,0.0750,0.0118,0.0033,0.0000,1.9416,0.8306,2.7187,5000.0000,0.0000
Agent,6,30000,0,timeout,0.0035,0.0056,0.0011,0.0011,0.0000,1.9439,0.8248,2.6766,5000.0000,0.0000
Agent,7,35000,0,timeout,0.0354,0.1650,0.0126,0.0050,0.0000,1.9342,0.8320,2.6782,5000.0000,0.0000
Agent,8,40000,0,timeout,0.0311,0.2796,0.0152,0.0063,0.0000,1.9313,0.8284,2.7375,5000.0000,0.0000
Agent,9,45000,0,timeout,-0.0092,0.0261,0.0028,0.0016,0.0000,1.9290,0.8284,2.7561,5000.0000,0.0000
Agent,10,50000,0,timeout,0.0398,0.2844,0.0057,0.0021,0.0000,1.9168,0.8290,2.7869,5000.0000,0.0000
Agent,11,55000,0,timeout,0.0003,0.0000,0.0000,0.0001,0.0000,1.9156,0.8288,2.7380,5000.0000,0.0000
Agent,12,60000,0,timeout,0.0003,0.0001,0.0000,0.0001,0.0000,1.9077,0.8334,2.7861,5000.0000,0.0000
